HCPCS,LongDesc,SimCode,Sim_LongDesc
37253,"Intravascular ultrasound (noncoronary vessel) during diagnostic evaluation and/or therapeutic intervention, including radiological supervision and interpretation; each additional noncoronary vessel (List separately in addition to code for primary procedure)",37251,Intravascular ultrasound (non-coronary vessel) during diagnostic evaluation and/or therapeutic intervention; each additional vessel (List separately in addition to code for primary procedure)
54438,"Replantation, penis, complete amputation including urethral repair",37788,"Penile revascularization, artery, with or without vein graft"
39401,"Mediastinoscopy; includes biopsy(ies) of mediastinal mass (eg, lymphoma), when performed",39400,"Mediastinoscopy, includes biopsy(ies), when performed"
39402,"Mediastinoscopy; with lymph node biopsy(ies) (eg, lung cancer staging)",39400,"Mediastinoscopy, includes biopsy(ies), when performed"
43210,"Esophagogastroduodenoscopy, flexible, transoral; with esophagogastric fundoplasty, partial or complete, includes duodenoscopy when performed",43235,"Esophagogastroduodenoscopy, flexible, transoral; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)"
43210,"Esophagogastroduodenoscopy, flexible, transoral; with esophagogastric fundoplasty, partial or complete, includes duodenoscopy when performed",43257,"Esophagogastroduodenoscopy, flexible, transoral; with delivery of thermal energy to the muscle of lower esophageal sphincter and/or gastric cardia, for treatment of gastroesophageal reflux disease"
0397T,"Endoscopic retrograde cholangiopancreatography (ERCP), with optical endomicroscopy (List separately in addition to code for primary procedure)",43260,"Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)"
0397T,"Endoscopic retrograde cholangiopancreatography (ERCP), with optical endomicroscopy (List separately in addition to code for primary procedure)",43261,"Endoscopic retrograde cholangiopancreatography (ERCP); with biopsy, single or multiple"
0397T,"Endoscopic retrograde cholangiopancreatography (ERCP), with optical endomicroscopy (List separately in addition to code for primary procedure)",43274,"Endoscopic retrograde cholangiopancreatography (ERCP); with placement of endoscopic stent into biliary or pancreatic duct, including pre- and post-dilation and guide wire passage, when performed, including sphincterotomy, when performed, each stent"
0397T,"Endoscopic retrograde cholangiopancreatography (ERCP), with optical endomicroscopy (List separately in addition to code for primary procedure)",43275,Endoscopic retrograde cholangiopancreatography (ERCP); with removal of foreign body(s) or stent(s) from biliary/pancreatic duct(s)
43210,"Esophagogastroduodenoscopy, flexible, transoral; with esophagogastric fundoplasty, partial or complete, includes duodenoscopy when performed",43327,Esophagogastric fundoplasty partial or complete; laparotomy
47532,"Injection procedure for cholangiography, percutaneous, complete diagnostic procedure including imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation; new access (eg, percutaneous transhepatic cholangiogram)",47500,Injection procedure for percutaneous transhepatic cholangiography
47531,"Injection procedure for cholangiography, percutaneous, complete diagnostic procedure including imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation; existing access",47505,"Injection procedure for cholangiography through an existing catheter (eg, percutaneous transhepatic or T-tube)"
47533,"Placement of biliary drainage catheter, percutaneous, including diagnostic cholangiography when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation; external",47510,Introduction of percutaneous transhepatic catheter for biliary drainage
47534,"Placement of biliary drainage catheter, percutaneous, including diagnostic cholangiography when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation; internal-external",47510,Introduction of percutaneous transhepatic catheter for biliary drainage
47541,"Placement of access through the biliary tree and into small bowel to assist with an endoscopic biliary procedure (eg, rendezvous procedure), percutaneous, including diagnostic cholangiography when performed, imaging guidance (eg, ultrasound and/or fluoroscopy), and all associated radiological supervision and interpretation, new access",47510,Introduction of percutaneous transhepatic catheter for biliary drainage
47538,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; existing access",47511,Introduction of percutaneous transhepatic stent for internal and external biliary drainage
47539,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; new access, without placement of separate biliary drainage catheter",47511,Introduction of percutaneous transhepatic stent for internal and external biliary drainage
47540,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; new access, with placement of separate biliary drainage catheter (eg, external or internal-external)",47511,Introduction of percutaneous transhepatic stent for internal and external biliary drainage
47535,"Conversion of external biliary drainage catheter to internal-external biliary drainage catheter, percutaneous, including diagnostic cholangiography when performed, imaging guidance (eg, fluoroscopy), and all associated radiological supervision and interpretation",47525,Change of percutaneous biliary drainage catheter
47536,"Exchange of biliary drainage catheter (eg, external, internal-external, or conversion of internal-external to external only), percutaneous, including diagnostic cholangiography when performed, imaging guidance (eg, fluoroscopy), and all associated radiological supervision and interpretation",47525,Change of percutaneous biliary drainage catheter
47537,"Removal of biliary drainage catheter, percutaneous, requiring fluoroscopic guidance (eg, with concurrent indwelling biliary stents), including diagnostic cholangiography when performed, imaging guidance (eg, fluoroscopy), and all associated radiological supervision and interpretation",47525,Change of percutaneous biliary drainage catheter
47536,"Exchange of biliary drainage catheter (eg, external, internal-external, or conversion of internal-external to external only), percutaneous, including diagnostic cholangiography when performed, imaging guidance (eg, fluoroscopy), and all associated radiological supervision and interpretation",47530,Revision and/or reinsertion of transhepatic tube
47537,"Removal of biliary drainage catheter, percutaneous, requiring fluoroscopic guidance (eg, with concurrent indwelling biliary stents), including diagnostic cholangiography when performed, imaging guidance (eg, fluoroscopy), and all associated radiological supervision and interpretation",47530,Revision and/or reinsertion of transhepatic tube
