NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Comments
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",0102U,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (17 genes [sequencing and deletion/duplication]",67.60027671,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",66.57173123,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",65.7283976,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (24 genes [sequencing and deletion/duplication], EPCAM [deletion/duplication only]",56.37951205,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",46.3630974,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81295,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",41.61150205,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81292,"MLH1 (mutL homolog 1, colon cancer, nonpolyposis type 2) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",41.51307291,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",41.47502719,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",41.36514519,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",71.38300367,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",0102U,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (17 genes [sequencing and deletion/duplication]",67.82301664,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",65.94496977,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",63.53759292,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (24 genes [sequencing and deletion/duplication], EPCAM [deletion/duplication only]",56.56528006,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",46.51586176,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81295,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",41.74861011,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81292,"MLH1 (mutL homolog 1, colon cancer, nonpolyposis type 2) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",41.64985666,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",41.61168557,Present in Autoproposal
0135U,"Hereditary gynecological cancer (eg, hereditary breast and ovarian cancer,
hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA
sequence analysis panel (12 genes) (List
separately in addition to code for primary procedure)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",41.50144152,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",88248,"Chromosome analysis for breakage syndromes; baseline breakage, score 50-100 cells, count 20 cells, 2 karyotypes (eg, for ataxia telangiectasia, Fanconi anemia, fragile X)",27.31072143,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",36470,Injection of sclerosant; single incompetent vein (other than telangiectasia),27.22121485,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),26.95462765,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",81286,"FXN (frataxin) (eg, Friedreich ataxia) gene analysis; full gene sequence",26.25790229,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",90785,Interactive complexity (List separately in addition to the code for primary procedure),25.76820131,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",0346T,"Ultrasound, elastography (List separately in addition to code for primary procedure)",25.46585022,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",36468,"Injection(s) of sclerosant for spider veins (telangiectasia), limb or trunk",25.02788302,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",48400,Injection procedure for intraoperative pancreatography (List separately in addition to code for primary procedure),24.88536394,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",S2361,EACH ADDITIONAL CERVICAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),24.57023582,Present in Autoproposal
0136U,"ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia) mRNA sequence
analysis (List separately in addition to
code for primary procedure)",92547,Use of vertical electrodes (List separately in addition to code for primary procedure),24.22235951,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",43.57072879,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",S3820,COMPLETE BRCA1 AND BRCA2 GENE SEQUENCE ANALYSIS FOR SUSCEPTIBILITY TO BREAST AND OVARIAN CANCER,41.59645619,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",81217,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",34.39129207,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",33.91141759,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),33.31063566,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",81163,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",33.08368606,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",77063,"Screening digital breast tomosynthesis, bilateral (List separately in addition to code for primary procedure)",32.65775568,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",90785,Interactive complexity (List separately in addition to the code for primary procedure),31.84444528,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",81167,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",31.78028597,Present in Autoproposal
0137U,"PALB2 (partner and localizer of BRCA2)
(eg, breast and pancreatic cancer) mRNA sequence analysis (List separately in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",31.62243448,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81163,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",89.53374097,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81212,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; 185delAG, 5385insC, 6174delT variants",78.27569458,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81164,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",76.57158214,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81162,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and full duplication/deletion analysis (ie, detection of large gene rearrangements)",75.2726831,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",72.5975174,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",72.39622298,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81217,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",65.57053129,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81215,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",65.35108329,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",S3820,COMPLETE BRCA1 AND BRCA2 GENE SEQUENCE ANALYSIS FOR SUSCEPTIBILITY TO BREAST AND OVARIAN CANCER,59.67289223,Present in Autoproposal
0138U,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer)
mRNA sequence analysis (List separately
in addition to code for primary procedure)",81167,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",56.40403721,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),2022F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed (DM),90.03629961,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),2024F,7 standard field stereoscopic photos with interpretation by an ophthalmologist or optometrist documented and reviewed (DM),54.58308384,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),S3000,"DIABETIC INDICATOR; RETINAL EYE EXAM, DILATED, BILATERAL",41.1164862,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G0117,GLAUCOMA SCREENING FOR HIGH RISK PATIENTS FURNISHED BY AN OPTOMETRIST OR OPHTHALMOLOGIST,37.41832643,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),3072F,Low risk for retinopathy (no evidence of retinopathy in the prior year) (DM),37.03139204,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G0118,GLAUCOMA SCREENING FOR HIGH RISK PATIENT FURNISHED UNDER THE DIRECT SUPERVISION OF AN OPTOMETRIST OR OPHTHALMOLOGIST,33.14352294,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G8329,PATIENT DOCUMENTED TO HAVE RECEIVED DILATED MACULAR OR FUNDUS EXAM WITH LEVEL OF SEVERITY OF RETINOPATHY AND THE PRESENCE OR ABSENCE OF MACULAR EDEMA DOCUMENTED,30.56100924,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G8330,PATIENT NOT DOCUMENTED TO HAVE RECEIVED DILATED MACULAR OR FUNDUS EXAM WITH LEVEL OF SEVERITY OF RETINOPATHY AND THE PRESENCE OR ABSENCE OF MACULAR EDEMA NOT DOCUMENTED,29.66086499,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G8397,"DILATED MACULAR OR FUNDUS EXAM PERFORMED, INCLUDING DOCUMENTATION OF THE PRESENCE OR ABSENCE OF MACULAR EDEMA AND LEVEL OF SEVERITY OF RETINOPATHY",26.42435331,Present in Autoproposal
2023F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),92228,"Remote imaging for monitoring and management of active retinal disease (eg, diabetic retinopathy) with physician review, interpretation and report, unilateral or bilateral",26.41621783,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),2024F,7 standard field stereoscopic photos with interpretation by an ophthalmologist or optometrist documented and reviewed (DM),87.68907361,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),2022F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed (DM),61.30710497,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),2026F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic photos results documented and reviewed (DM),50.56375818,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G0117,GLAUCOMA SCREENING FOR HIGH RISK PATIENTS FURNISHED BY AN OPTOMETRIST OR OPHTHALMOLOGIST,34.71798556,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),3072F,Low risk for retinopathy (no evidence of retinopathy in the prior year) (DM),34.35897478,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),G0118,GLAUCOMA SCREENING FOR HIGH RISK PATIENT FURNISHED UNDER THE DIRECT SUPERVISION OF AN OPTOMETRIST OR OPHTHALMOLOGIST,30.75167867,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),92228,"Remote imaging for monitoring and management of active retinal disease (eg, diabetic retinopathy) with physician review, interpretation and report, unilateral or bilateral",24.50985805,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),3060F,Positive microalbuminuria test result documented and reviewed (DM),23.99855922,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),3062F,Positive macroalbuminuria test result documented and reviewed (DM),23.73090168,Present in Autoproposal
2025F,7 standard field stereoscopic retinal photos with interpretation by an ophthalmologist or optometrist documented and reviewed; without evidence of retinopathy (DM),3061F,Negative microalbuminuria test result documented and reviewed (DM),23.69763093,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),2026F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic photos results documented and reviewed (DM),89.20161258,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),2024F,7 standard field stereoscopic photos with interpretation by an ophthalmologist or optometrist documented and reviewed (DM),51.43592676,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3072F,Low risk for retinopathy (no evidence of retinopathy in the prior year) (DM),32.30853035,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),2022F,Dilated retinal eye exam with interpretation by an ophthalmologist or optometrist documented and reviewed (DM),31.56210786,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3023F,Spirometry results documented and reviewed (COPD),25.20633011,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3006F,Chest X-ray results documented and reviewed (CAP),24.08473793,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3015F,Cervical cancer screening results documented and reviewed (PV),23.54980773,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3014F,Screening mammography results documented and reviewed (PV),23.48859709,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3017F,Colorectal cancer screening results documented and reviewed (PV),22.81821696,Present in Autoproposal
2033F,Eye imaging validated to match diagnosis from 7 standard field stereoscopic retinal photos results documented and reviewed; without evidence of retinopathy (DM),3060F,Positive microalbuminuria test result documented and reviewed (DM),22.56639448,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3044F,Most recent hemoglobin A1c (HbA1c) level less than 7.0% (DM),85.11501705,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3045F,Most recent hemoglobin A1c (HbA1c) level 7.0-9.0% (DM),75.78363878,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3046F,Most recent hemoglobin A1c level greater than 9.0% (DM),74.73540145,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3047F,Most recent hemoglobin A1c level 9.0% (DM)4,63.83956886,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),G8016,DIABETIC PATIENT WITH MOST RECENT HEMOGLOBIN A1C LEVEL (WITHIN THE LAST 6 MONTHS) DOCUMENTED AS LESS THAN OR EQUAL TO 9%,55.33918134,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3050F,Most recent LDL-C greater than or equal to 130 mg/dL (CAD) (DM),49.98072286,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),G8015,DIABETIC PATIENT WITH MOST RECENT HEMOGLOBIN A1C LEVEL (WITHIN THE LAST 6 MONTHS) DOCUMENTED AS GREATER THAN 9%,49.51919579,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3048F,Most recent LDL-C less than 100 mg/dL (CAD) (DM),45.42447963,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),3080F,"Most recent diastolic blood pressure greater than or equal to 90 mm Hg (HTN, CKD, CAD) (DM)",42.35698214,Present in Autoproposal
3051F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 7.0% and less than 8.0% (DM),G8023,DIABETIC PATIENT WITH MOST RECENT BLOOD PRESSURE (WITHIN THE LAST 6 MONTHS) DOCUMENTED AS EQUAL TO OR GREATER THAN 140 SYSTOLIC OR EQUAL TO OR GREATER THAN 80 MMHG DIASTOLIC,42.17968142,Present in Autoproposal
3052F,Most recent hemoblobin A1c (HbA1c) level greater than or equal to 8.0% and less than or equal to 9.0% (DM),3044F,Most recent hemoglobin A1c (HbA1c) level less than 7.0% (DM),76.02948785,Present in Autoproposal
